,CAND_ID,CAND_ICI,PTY_CD,party,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,state_po,district_x,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,last_name,year,state,state_fips,state_cen,state_ic,office,district_y,stage,special,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,suffix,candidate,first_name,total_contrib,indiv_percent,pol_pty_percent,other_pac_percent,usd_per_vote,usd_per_percent
719,S4PA00147,C,1,DEM,4556417,238385,4540209.0,0,0,16206,0,0,0,0,0,0,3839746.0,PA,00,405686.0,52125.0,12/31/2004,840,0,HOEFFEL,2004,PENNSYLVANIA,42,23,14,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,2334126.0,5559105.0,FALSE,20210114,,JOSEPH HOEFFEL,JOSEPH,4297557.0,89.34718027009299,1.2128983978572012,9.439921332049813,1.9451430642561713,108132.54534221801
720,S6PA00100,I,2,REP,14953355,100275,20303372.0,0,5917802,568781,0,0,0,0,0,0,11851388.0,PA,00,2624875.0,2650.0,12/31/2004,75617,21300,SPECTER,2004,PENNSYLVANIA,42,23,14,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,2925080.0,5559105.0,FALSE,20210114,,ARLEN SPECTER,ARLEN,14478913.0,81.85274681877016,0.018302478922278213,18.128950702307556,6.941133917704815,385864.92267582426
721,S4PA00220,C,3,OTH,218996,0,212896.0,0,0,6098,0,100464,0,3464,0,97000,109031.0,PA,00,4500.0,5000.0,12/31/2004,0,0,CLYMER,2004,PENNSYLVANIA,42,23,14,US SENATE,statewide,gen,FALSE,CONSTITUTION,FALSE,total,220056.0,5559105.0,FALSE,20210114,,JAMES CLYMER,JAMES,118531.0,91.98521905661809,4.218305759674684,3.796475183707216,0.9674628276438725,53782.274424691896
722,S4SC00125,O,1,DEM,6280668,173797,6265786.0,0,0,14880,0,0,0,0,0,0,5421594.0,SC,00,644938.0,34000.0,12/31/2004,17061,2000,TENENBAUM,2004,SOUTH CAROLINA,45,57,48,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,704384.0,1597221.0,FALSE,20210114,,INEZ TENENBAUM,INEZ,6100532.0,88.8708394612142,0.5573284428308876,10.57183209595491,8.895412161548247,142079.39108080254
723,S4SC00083,O,2,REP,9661623,270615,9701108.0,0,0,-3133,0,0,0,0,0,306249,6620940.0,SC,00,2653061.0,73299.0,12/31/2004,36500,9000,DEMINT,2004,SOUTH CAROLINA,45,57,48,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,857167.0,1597221.0,FALSE,20210114,,JIM DEMINT,JIM,9347300.0,70.83264686059076,0.7841729697345758,28.383180169674667,11.31764055312442,180767.7316190194
724,S6SD00028,I,1,DEM,19349884,247319,19991369.0,0,1415144,773661,0,0,0,0,0,0,16005216.0,SD,00,2823761.0,35950.0,12/31/2004,135635,26420,DASCHLE,2004,SOUTH DAKOTA,46,45,37,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,193340.0,391188.0,FALSE,20210114,,TOM DASCHLE,TOM,18864927.0,84.84112342443731,0.1905652749146604,14.968311300648024,103.40006723906072,404488.6550311369
725,S2SD00068,O,2,REP,16253147,583454,14666225.0,6058,7716,1594669,0,0,0,0,0,0,14046445.0,SD,00,1183602.0,61200.0,12/31/2004,97823,23000,THUNE,2004,SOUTH DAKOTA,46,45,37,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,197848.0,391188.0,FALSE,20210114,,JOHN THUNE,JOHN,15291247.0,91.85938203731847,0.40022896759172094,7.7403889950898055,74.12875035380696,289982.7759340504
726,S2UT00104,I,2,REP,2755838,529827,2649234.0,0,50484,158084,0,0,0,800000,0,1273000,1117986.0,UT,00,1093642.0,0.0,12/31/2004,4600,3000,BENNETT,2004,UTAH,49,87,67,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,626640.0,911726.0,FALSE,20210114,,ROBERT BENNETT,ROBERT,2211628.0,50.5503638044011,0.0,49.4496361955989,4.227680965147453,38544.866556300265
727,S4VT00017,I,1,DEM,2292393,101174,1531833.0,50000,215503,975487,0,0,0,0,0,0,2151256.0,VT,00,1500.0,0.0,12/30/2004,3700,0,LEAHY,2004,VERMONT,50,13,6,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,216972.0,307208.0,FALSE,20210114,,PATRICK LEAHY,PATRICK,2152756.0,99.93032187577226,0.0,0.06967812422773413,7.060049222941209,21689.03601681323
728,S8VT00059,C,2,REP,730988,0,736086.0,0,6315,1216,1266,338640,0,-13046,0,338640,388391.0,VT,00,2100.0,0.0,12/31/2004,0,0,MCMULLEN,2004,VERMONT,50,13,6,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,75398.0,307208.0,FALSE,20210114,,JACK MCMULLEN,JACK,390491.0,99.46221551841144,0.0,0.5377844815885642,9.762672749940316,29991.71170163665
729,S2WA00189,I,1,DEM,11081050,172180,11556148.0,0,1037803,562707,0,0,0,0,0,0,9044543.0,WA,00,1691587.0,39156.0,12/31/2004,75469,18750,MURRAY,2004,WASHINGTON,53,91,73,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1549708.0,2818651.0,FALSE,20210114,,PATTY MURRAY,PATTY,10775286.0,83.93784629011239,0.3633871063839976,15.69876660350361,7.456984154434255,210186.35843880268
730,S4WA00458,C,2,REP,8011311,1096505,7726296.0,0,0,284268,0,0,0,0,0,1950,5469230.0,WA,00,1326952.0,56600.0,12/31/2004,27122,12000,NETHERCUTT,2004,WASHINGTON,53,91,73,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1204584.0,2818651.0,FALSE,20210114,,GEORGE NETHERCUTT,GEORGE,6852782.0,79.81036023034149,0.8259419313207395,19.363697838337774,6.414078221195035,180790.47992249604
731,S8WI00026,I,1,DEM,8377885,0,9239908.0,0,1322454,460433,0,0,0,0,0,0,7585554.0,WI,00,684717.0,37031.0,12/31/2004,28186,4000,FEINGOLD,2004,WISCONSIN,55,35,25,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1632697.0,2949743.0,FALSE,20210114,,RUSSEL FEINGOLD,RUSSEL,8307302.0,91.31188441205099,0.44576446119329716,8.242351126755715,5.659291344321696,166934.55027873514
732,S4WI00116,C,2,REP,5547838,14675,5542087.0,122000,0,5751,739000,1691000,19762,0,19761,128980,2609442.0,WI,00,397532.0,68884.0,12/31/2004,118146,0,MICHELS,2004,WISCONSIN,55,35,25,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1301183.0,2949743.0,FALSE,20210114,,TIM MICHELS,TIM,3075858.0,84.8362310613819,2.2395052047266164,12.924263733891486,4.259267912353605,125637.45709589658
733,S4WI00157,C,3,LIB,4874,0,3928.0,0,0,0,945,0,0,0,0,0,3115.0,WI,00,0.0,0.0,11/07/2004,0,0,KHAN,2004,WISCONSIN,55,35,25,US SENATE,statewide,gen,FALSE,LIBERTARIAN,FALSE,total,8367.0,2949743.0,FALSE,20210114,,ARIF KHAN,ARIF,3115.0,100.0,0.0,0.0,0.469463367993307,13847.962834946813
734,S0AK00097,C,1,DEM,1050,0,1049.0,0,0,0,0,1000,0,156,0,0,50.0,AK,00,0.0,0.0,11/11/2002,0,0,VONDERSAAR,2002,ALASKA,2,94,81,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,24133.0,229548.0,FALSE,20210114,,FRANK VONDERSAAR,FRANK,50.0,100.0,0.0,0.0,0.04346745120788961,99.77866489868644
735,S2AK00010,I,2,REP,2731101,256887,2401941.0,344814,241669,672691,0,0,0,0,0,0,1466947.0,AK,00,973302.0,0.0,12/31/2002,34871,34100,STEVENS,2002,ALASKA,2,94,81,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,179438.0,229548.0,FALSE,20210114,,TED STEVENS,TED,2440249.0,60.11464403837478,0.0,39.88535596162523,13.385910453750041,30727.089728374143
736,S2AL00079,C,1,DEM,1191848,0,1185718.0,0,0,6127,1000,175000,10000,175000,10000,0,780628.0,AL,00,178820.0,46400.0,12/31/2002,3220,0,PARKER,2002,ALABAMA,1,63,41,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,538878.0,1353023.0,FALSE,20210114,,SUSAN PARKER,SUSAN,1005848.0,77.60894290190963,4.613023041254742,17.778034056835626,2.200345903896615,29771.186159279092
737,S6AL00195,I,2,REP,4667726,146394,5115730.0,206999,1129275,681271,0,0,0,0,0,0,3284979.0,AL,00,1019184.0,20500.0,12/31/2002,40980,28500,SESSIONS,2002,ALABAMA,1,63,41,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,792561.0,1353023.0,FALSE,20210114,,JEFF SESSIONS,JEFF,4324663.0,75.95919034616108,0.4740253749251676,23.566784278913754,6.454682983391814,87333.34534237743
738,S0AR00028,C,1,DEM,4456340,195625,4414148.0,0,0,42192,0,0,0,0,0,0,3355873.0,AR,00,848572.0,51573.0,12/31/2002,11350,1025,PRYOR,2002,ARKANSAS,5,71,42,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,433386.0,804121.0,FALSE,20210114,,MARK PRYOR,MARK,4256018.0,78.85006595366842,1.2117664915890862,19.938167554742485,10.185257484090394,81901.79433364254
739,S8AR00047,C,1,DEM,34,0,8743.0,0,8708,0,0,0,0,0,0,0,0.0,AR,00,0.0,0.0,12/31/2002,-100,0,PRYOR,2002,ARKANSAS,5,71,42,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,433386.0,804121.0,FALSE,20210114,,MARK PRYOR,MARK,0.0,,,,0.02017370196545343,162.22097398162379
740,S6AR00124,I,2,REP,4869537,174942,5063923.0,0,232198,31060,0,0,0,0,0,0,2818775.0,AR,00,1693497.0,91932.0,12/31/2002,44346,24000,HUTCHINSON,2002,ARKANSAS,5,71,42,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,370735.0,804121.0,FALSE,20210114,,TIM HUTCHINSON,TIM,4604204.0,61.22176602079317,1.9966969317606258,36.78153704744621,13.659144672070347,109836.0507284988
741,S6CO00135,C,1,DEM,5169891,366913,5160517.0,0,0,9374,1784,0,0,0,0,0,3963712.0,CO,00,785658.0,16880.0,12/31/2002,36254,5460,STRICKLAND,2002,COLORADO,8,84,62,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,648130.0,1416082.0,FALSE,20210114,,TOM STRICKLAND,TOM,4766250.0,83.16206661421452,0.3541568318908996,16.48377655389457,7.96216345486245,112750.76349488528
742,S6CO00168,I,2,REP,5274958,696980,5223592.0,31508,204082,255446,0,0,0,0,0,0,2388090.0,CO,00,1942956.0,93100.0,12/31/2002,21479,14500,ALLARD,2002,COLORADO,8,84,62,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,717893.0,1416082.0,FALSE,20210114,,WAYNE ALLARD,WAYNE,4424146.0,53.978553149014516,2.104360932030724,43.917085918954754,7.276282120037387,103038.12137106784
743,S2CO00118,C,3,LIB,14504,0,14283.0,0,0,85,475,2000,350,0,0,2350,11634.0,CO,00,0.0,0.0,12/02/2002,0,0,STANLEY,2002,COLORADO,8,84,62,US SENATE,statewide,gen,FALSE,LIBERTARIAN,FALSE,total,20776.0,1416082.0,FALSE,20210114,,RICK STANLEY,RICK,11634.0,100.0,0.0,0.0,0.6874759337697343,9735.222952445129
744,S8DE00012,I,1,DEM,2743279,0,3154704.0,1305,800646,389220,0,0,0,0,0,0,2648114.0,DE,00,0.0,0.0,12/31/2002,1250,0,BIDEN,2002,DELAWARE,10,51,11,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,135253.0,232314.0,FALSE,20210114,JR.,JOSEPH BIDEN,JOSEPH,2648114.0,100.0,0.0,0.0,23.324466000754143,54185.99994499198
745,S6DE00073,C,2,REP,2098914,0,2033141.0,0,0,65772,403,50000,0,0,0,2467,2006850.0,DE,00,14100.0,2650.0,12/31/2002,0,0,CLATWORTHY,2002,DELAWARE,10,51,11,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,94793.0,232314.0,FALSE,20210114,,RAYMOND CLATWORTHY,RAYMOND,2023600.0,99.1722672464914,0.13095473413718126,0.6967780193714173,21.448218750329666,49827.21490764086
746,S6GA00127,I,1,DEM,8170080,174838,9116775.0,0,1006010,59314,0,0,0,0,0,0,5995192.0,GA,00,1827709.0,32725.0,12/31/2002,60933,27260,CLELAND,2002,GEORGIA,13,58,44,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,932422.0,2031604.0,FALSE,20210114,,MAX CLELAND,MAX,7855626.0,76.3171770142825,0.4165804227441582,23.26624256297334,9.777520264429626,198640.49279296282
747,S2GA00118,C,2,REP,8134465,194856,9753045.0,0,2433,57066,0,0,0,0,0,462316,5190630.0,GA,00,1490670.0,30649.0,12/31/2002,34500,6000,CHAMBLISS,2002,GEORGIA,13,58,44,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1071352.0,2031604.0,FALSE,20210114,,SAXBY CHAMBLISS,SAXBY,6711949.0,77.3341692554577,0.45663338621911465,22.209197358323195,9.10349259627088,184946.91972554306
748,S2GA00134,C,3,LIB,11109,0,11108.0,300,0,0,0,0,0,0,0,0,3770.0,GA,00,0.0,3264.0,11/25/2002,0,0,THOMAS,2002,GEORGIA,13,58,44,US SENATE,statewide,gen,FALSE,LIBERTARIAN,FALSE,total,27830.0,2031604.0,FALSE,20210114,,CLAUDE THOMAS,CLAUDE,7034.0,53.59681546772818,46.40318453227182,0.0,0.39913762127200864,8108.895879266978
749,S4IA00020,I,1,DEM,6754658,263041,6897168.0,0,474717,332206,0,0,0,0,0,0,4911188.0,IA,00,1431772.0,18455.0,12/31/2002,64627,21900,HARKIN,2002,IOWA,19,42,31,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,554278.0,1023075.0,FALSE,20210114,,TOM HARKIN,TOM,6361415.0,77.20276070654091,0.29010841141475596,22.507130882044322,12.443517512872601,127306.51679482138
750,S0IA00077,C,2,REP,5449648,412893,5392510.0,0,0,57108,2000,400000,0,0,0,400000,3743562.0,IA,00,779685.0,31921.0,12/31/2002,33690,1000,GANSKE,2002,IOWA,19,42,31,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,447892.0,1023075.0,FALSE,20210114,,GREG GANSKE,GREG,4555168.0,82.18274276601872,0.7007644943062473,17.116492739675024,12.039755119537746,123175.72468921078
751,S2ID00061,C,1,DEM,2174337,0,2170928.0,0,0,3408,0,1510000,0,0,0,1510000,538596.0,ID,00,97000.0,24110.0,12/31/2002,1130,0,BLINKEN,2002,IDAHO,16,82,63,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,132975.0,408544.0,FALSE,20210114,,ALAN BLINKEN,ALAN,659706.0,81.64182226628225,3.6546582871764084,14.703519446541339,16.325835683399134,66698.22213438616
752,S0ID00057,I,2,REP,3026137,107416,3045521.0,3000,75859,56574,0,0,0,0,0,0,1787156.0,ID,00,1065581.0,25615.0,12/31/2002,7407,6000,CRAIG,2002,IDAHO,16,82,63,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,266215.0,408544.0,FALSE,20210114,,LARRY CRAIG,LARRY,2878352.0,62.08955680194778,0.8899189536234623,37.020524244428756,11.44008038615405,46737.76201280919
753,S6IL00151,I,1,DEM,5188251,352719,4979865.0,0,1622060,1830445,0,0,0,0,0,0,3326031.0,IL,00,1228196.0,26127.0,12/31/2002,4945,15025,DURBIN,2002,ILLINOIS,17,33,21,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,2103766.0,3486851.0,FALSE,20210114,,RICHARD DURBIN,RICHARD,4580354.0,72.61515157998704,0.5704144264831932,26.814433993529757,2.367119251855957,82537.92130453198
754,S2IL00127,C,2,REP,797718,0,794634.0,0,0,3083,1644,59728,0,19727,0,40000,630150.0,IL,00,102478.0,0.0,12/31/2002,1935,1500,DURKIN,2002,ILLINOIS,17,33,21,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1325703.0,3486851.0,FALSE,20210114,,JIM DURKIN,JIM,732628.0,86.01227362317574,0.0,13.987726376824256,0.5994057492515292,20900.38536183444
755,S6KS00080,I,2,REP,1410430,105414,1038984.0,35000,171993,543436,0,0,0,0,0,0,481957.0,KS,00,788087.0,10250.0,12/31/2002,250,5132,ROBERTS,2002,KANSAS,20,47,32,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,641075.0,776850.0,FALSE,20210114,,PAT ROBERTS,PAT,1280294.0,37.644244212657405,0.8005973627932335,61.55515842454936,1.6206902468509925,12590.332182661936
756,S2KS00089,C,3,OTH,3450,0,3473.0,0,25,0,1441,0,0,0,0,0,2007.0,KS,00,0.0,0.0,11/05/2002,0,0,COOK,2002,KANSAS,20,47,32,US SENATE,statewide,gen,FALSE,REFORM,FALSE,total,65050.0,776850.0,FALSE,20210114,,GEORGE COOK,GEORGE,2007.0,100.0,0.0,0.0,0.05338970023059185,414.7578862413528
757,S2KY00061,C,1,DEM,2243595,2000,2245048.0,2000,0,-1451,265255,351010,0,0,0,351010,1388460.0,KY,00,198725.0,16750.0,12/31/2002,705,250,WEINBERG,2002,KENTUCKY,21,61,51,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,399634.0,1131313.0,FALSE,20210114,,LOIS WEINBERG,LOIS,1603935.0,86.56585210747319,1.0443066583122134,12.389841234214604,5.617760250629326,63554.452024202146
758,S2KY00012,I,2,REP,4740581,135249,5336099.0,5000,1023635,428116,0,0,0,0,0,0,3194818.0,KY,00,1192888.0,2630.0,12/31/2002,2000,3500,MCCONNELL,2002,KENTUCKY,21,61,51,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,731679.0,1131313.0,FALSE,20210114,,MITCH MCCONNELL,MITCH,4390336.0,72.7693279056546,0.059904298896485374,27.170767795448914,7.292950870532023,82506.10128194194
759,S6LA00227,I,1,DEM,7007124,483410,7620501.0,52000,711526,86665,0,0,0,70000,0,126890,3692869.0,LA,00,2623862.0,58700.0,12/31/2002,148848,24730,LANDRIEU,2002,LOUISIANA,22,72,45,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,638654.0,2481629.0,FALSE,20210114,,MARY LANDRIEU,MARY,6375431.0,57.923440783846615,0.9207220656924999,41.15583715046089,11.932127568292064,296111.1380517307
760,S6LA00227,I,1,DEM,7007124,483410,7620501.0,52000,711526,86665,0,0,0,70000,0,126890,3692869.0,LA,00,2623862.0,58700.0,12/31/2002,148848,24730,LANDRIEU,2002,LOUISIANA,22,72,45,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,573347.0,2481629.0,FALSE,20210114,,MARY LANDRIEU,MARY,6375431.0,57.923440783846615,0.9207220656924999,41.15583715046089,13.291254685208084,329839.6307319825
761,S2LA00044,C,2,REP,2101540,243325,2101245.0,300,0,342,0,225000,0,75000,0,150000,1532771.0,LA,00,81725.0,7600.0,12/31/2002,1705,0,COOKSEY,2002,LOUISIANA,22,72,45,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,171752.0,2481629.0,FALSE,20210114,,JOHN COOKSEY,JOHN,1622096.0,94.49323591205453,0.46852960613921735,5.038234481806255,12.23418067911873,303606.97564540734
762,S2LA00069,C,2,REP,716540,28972,705887.0,0,0,10652,0,30000,0,0,0,183942,587785.0,LA,00,39681.0,29000.0,01/31/2003,65,0,PERKINS,2002,LOUISIANA,22,72,45,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,119776.0,2481629.0,FALSE,20210114,,TONY PERKINS,TONY,656466.0,89.53776737866089,4.417593599668528,6.044639021670582,5.893392666310446,146252.14149103328
763,S2LA00077,C,2,REP,4072916,319500,3721152.0,0,0,351764,1500,300000,0,300000,0,769989,2502745.0,LA,00,780728.0,154500.0,12/31/2002,21577,7000,TERRELL,2002,LOUISIANA,22,72,45,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,596642.0,2481629.0,FALSE,20210114,,SUZANNE TERRELL,SUZANNE,3437973.0,72.79711039033756,4.493927090177846,22.70896251948459,6.236825433006728,154774.86862487055
764,S2LA00077,C,2,REP,4072916,319500,3721152.0,0,0,351764,1500,300000,0,300000,0,769989,2502745.0,LA,00,780728.0,154500.0,12/31/2002,21577,7000,TERRELL,2002,LOUISIANA,22,72,45,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,339506.0,2481629.0,FALSE,20210114,,SUZANNE TERRELL,SUZANNE,3437973.0,72.79711039033756,4.493927090177846,22.70896251948459,10.960489652612914,271998.6897612413
765,S4MA00069,I,1,DEM,8975344,0,9305860.0,2650000,526468,195953,0,0,0,0,0,70589,8852000.0,MA,00,17000.0,0.0,12/31/2002,190000,1000,KERRY,2002,MASSACHUSETTS,25,14,3,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1605976.0,2220301.0,FALSE,20210114,,JOHN KERRY,JOHN,8869000.0,99.80832111850265,0.0,0.19167888149735032,5.794519967919819,128655.78479292344
766,S2MA00097,C,3,LIB,207764,0,207684.0,0,0,77,0,32700,0,25700,0,18024,174366.0,MA,00,50.0,250.0,12/31/2002,750,0,CLOUD,2002,MASSACHUSETTS,25,14,3,US SENATE,statewide,gen,FALSE,LIBERTARIAN,FALSE,total,369807.0,2220301.0,FALSE,20210114,,MICHAEL CLOUD,MICHAEL,174666.0,99.82824361925046,0.1431303172912874,0.028626063458257474,0.5616010513592226,12469.233759339331
767,S0ME00038,C,1,DEM,3870827,0,3806798.0,0,1000,65028,0,0,0,0,0,0,3478861.0,ME,00,357866.0,31245.0,12/31/2002,24828,0,PINGREE,2002,MAINE,23,11,2,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,209858.0,504899.0,FALSE,20210114,,CHELLIE PINGREE,CHELLIE,3867972.0,89.9401805390525,0.807787646859905,9.252031814087589,18.139875534885494,91588.05017688152
768,S6ME00159,I,2,REP,4014799,155592,3961167.0,0,166955,220589,0,0,0,0,0,0,2271170.0,ME,00,1511332.0,23000.0,12/31/2002,18460,7457,COLLINS,2002,MAINE,23,11,2,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,295041.0,504899.0,FALSE,20210114,,SUSAN COLLINS,SUSAN,3805502.0,59.68121945540956,0.6043880675926592,39.71439247699778,13.425818784507916,67786.82478479262
769,S8MI00158,I,1,DEM,5095929,9260,4133866.0,0,27396,992245,0,0,0,0,0,0,3581319.0,MI,00,837759.0,200.0,12/31/2002,3500,1023,LEVIN,2002,MICHIGAN,26,34,23,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1896614.0,3129287.0,FALSE,20210114,,CARL LEVIN,CARL,4419278.0,81.03855426157848,0.004525626131689385,18.956920112289836,2.179603229755765,68206.04052032728
770,S2MI00128,C,2,REP,1126728,98070,1014856.0,0,0,111870,0,0,0,0,0,0,1005252.0,MI,00,1000.0,0.0,12/31/2002,8862,0,RACZKOWSKI,2002,MICHIGAN,26,34,23,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1185545.0,3129287.0,FALSE,20210114,,ANDREW RACZKOWSKI,ANDREW,1006252.0,99.90062131553528,0.0,0.09937868446472653,0.8560248662007769,26787.474854788303
771,S2MI00136,C,3,OTH,2276,0,2276.0,0,0,0,2276,0,0,0,0,0,0.0,MI,00,0.0,0.0,12/04/2002,0,0,BORREGARD,2002,MICHIGAN,26,34,23,US SENATE,statewide,gen,FALSE,GREEN,FALSE,total,23931.0,3129287.0,FALSE,20210114,,ERIC BORREGARD,ERIC,0.0,,,,0.09510676528352346,2976.163642137813
772,S0MN00013,I,1,DEM,12631608,6150,12617876.0,0,0,13732,0,0,0,0,0,0,11699925.0,MN,00,781887.0,26648.0,12/31/2002,79616,11500,WELLSTONE,2002,MINNESOTA,27,41,33,US SENATE,statewide,gen,FALSE,DEMOCRATIC-FARMER-LABOR,FALSE,total,11381.0,2254636.0,FALSE,20210114,,PAUL WELLSTONE,PAUL,12508460.0,93.53609477105894,0.21303981465344257,6.25086541428761,1108.679026447588,24996676.454736844
773,S2MN00019,C,1,DEM,2701464,0,1861569.0,0,0,839894,0,0,0,0,0,0,2104179.0,MN,00,380100.0,100467.0,12/31/2002,8080,500,MONDALE,2002,MINNESOTA,27,41,33,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1067246.0,2254636.0,FALSE,20210114,,WALTER MONDALE,WALTER,2584746.0,81.4075735101244,3.8869196431680324,14.70550684670757,1.7442735789124533,39327.020048648585
774,S2MN00126,C,2,REP,10206511,1391359,10035279.0,0,0,173470,0,0,0,0,0,298857,6372650.0,MN,00,1801287.0,150200.0,12/31/2002,132706,1165,COLEMAN,2002,MINNESOTA,27,41,33,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1116697.0,2254636.0,FALSE,20210114,,NORM COLEMAN,NORM,8324137.0,76.55628445327125,1.804391254012278,21.63932429271647,8.986572902049527,202614.50781585337
775,S2MN00175,C,3,OTH,1267,0,414.0,0,0,852,150,0,0,0,0,0,1117.0,MN,00,0.0,0.0,08/21/2002,0,0,TRICOMO,2002,MINNESOTA,27,41,33,US SENATE,statewide,gen,FALSE,GREEN,FALSE,total,10119.0,2254636.0,FALSE,20210114,,RAY TRICOMO,RAY,1117.0,100.0,0.0,0.0,0.04091313370886451,922.4422413281947
776,S0MO00159,I,1,DEM,12316325,627131,12293579.0,0,0,22746,0,0,0,0,0,0,9943621.0,MO,00,1620545.0,16500.0,12/31/2002,74704,8750,CARNAHAN,2002,MISSOURI,29,43,34,US SENATE,statewide,gen,TRUE,DEMOCRAT,FALSE,total,913778.0,1877620.0,FALSE,20210114,,JEAN CARNAHAN,JEAN,11580666.0,85.86398226146925,0.14247885225253884,13.993538886278214,13.453572968489064,252606.97677094437
777,S8MO00129,C,1,DEM,35064,0,329139.0,0,294075,0,0,0,0,0,0,0,0.0,MO,00,0.0,0.0,12/31/2002,0,0,CARNAHAN,2002,MISSOURI,29,43,34,US SENATE,statewide,gen,TRUE,DEMOCRAT,FALSE,total,913778.0,1877620.0,FALSE,20210114,,JEAN CARNAHAN,JEAN,0.0,,,,0.3601958024815655,6763.108426554371
778,S2MO00353,C,2,REP,8676910,571394,8080624.0,0,0,597035,0,0,0,0,0,0,6121269.0,MO,00,1786155.0,171850.0,12/31/2002,66265,1750,TALENT,2002,MISSOURI,29,43,34,US SENATE,statewide,gen,TRUE,REPUBLICAN,FALSE,total,935032.0,1877620.0,FALSE,20210114,,JIM TALENT,JIM,8079274.0,75.76508730858737,2.127047554025275,22.107865137387346,8.64208283780662,162265.47577922465
779,S8MS00055,I,2,REP,1691252,113006,1453688.0,109200,367161,604726,0,0,0,0,0,0,709460.0,MS,00,824510.0,350.0,12/31/2002,9000,0,COCHRAN,2002,MISSISSIPPI,28,64,46,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,533269.0,630495.0,FALSE,20210114,,THAD COCHRAN,THAD,1534320.0,46.239376401272224,0.02281140831117368,53.7378121904166,2.7259938230049,17187.254754354744
